id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
827,page 20 of ../pdf/orsted.pdf,"(331.88726806640625, 683.631103515625, 920.9156494140625, 716.6290893554688)",29,Share of women in  Leadership Conference (%) Share of women in middle  management (%) We aim to remain in the top 10 %   in a benchmark of peer companies. ,,,,0.6369
837,page 21 of ../pdf/orsted.pdf,"(39.68510055541992, 134.13014221191406, 318.8232727050781, 161.38116455078125)",23,"Sustainability  challenge Business ethics and transparency: Corruption, bribery, and  other fraudulent practices can impact society by destabilising  institutions and undermining fair business competition. ","['SDG_9', 'SDG_12', 'SDG_16']",,"['SDG_16', 'SDG_12', 'SDG_9']",-0.4767
838,page 21 of ../pdf/orsted.pdf,"(331.65509033203125, 134.1371612548828, 528.0469970703125, 170.39019775390625)",28,"Business partner conduct: Risks in supply chains to labour  and human rights, corruption, and environment must be  managed to mitigate impacts on workers, communities, and  the natural environment. ",['SDG_16'],['SDG_16'],['SDG_16'],0.1027
839,page 21 of ../pdf/orsted.pdf,"(651.9680786132812, 134.14418029785156, 925.5985717773438, 170.397216796875)",31,"Societal challenge Information security and cyberattacks: As information and  cyber security threats increase, companies must understand  the associated risks and continue to improve security to  protect critical infrastructure and information assets. ",,,,0.8316
840,page 21 of ../pdf/orsted.pdf,"(943.9380493164062, 134.1511993408203, 1142.2471923828125, 170.40423583984375)",33,"Responsible tax: By paying tax and supporting international  tax reform, companies contribute to the development of the  societies they operate in and the creation of well-functioning  tax systems and institutions conducive to business. ",,,,0.743
841,page 21 of ../pdf/orsted.pdf,"(39.68505859375, 180.93226623535156, 319.17254638671875, 226.18731689453125)",41,"Our approach We have zero tolerance of all forms of bribery, corruption, and  kickbacks, given or received, direct or indirect. Good business  conduct is promoted internally and with our business partners  through policies, procedures, and reporting mechanisms,  including our whistle-blower hotline. ",['SDG_16'],,['SDG_16'],0.7845
842,page 21 of ../pdf/orsted.pdf,"(331.655029296875, 180.98834228515625, 532.7774658203125, 235.1964111328125)",46,"We have a due diligence process in place to assess our  business partners’ and suppliers’ adherence to our Code of  Conduct for business partners (CoC). We identify performance  gaps through screenings and assessments, and we act on our  findings through supplier-driven corrective and preventive  improvement plans. ",,,,0.4588
843,page 21 of ../pdf/orsted.pdf,"(651.968017578125, 180.94642639160156, 920.3829956054688, 235.2034912109375)",49,Our approach We work to ensure the security of corporate information  and critical infrastructure through a risk-based approach  in close collaboration with our stakeholders. We provide  them with tailored compliance support as well as training  and awareness so they can incorporate and apply security  measures in their daily operations. ,,,,0.836
844,page 21 of ../pdf/orsted.pdf,"(943.9380493164062, 181.00250244140625, 1144.4730224609375, 235.2105712890625)",59,"Our tax reporting is transparent, and we voluntarily disclose  country-specific information about our tax position. We aim  to comply with the letter of the law and the underlying intent  to ensure we pay the right amount of tax on time in the  countries we operate in. We engage with stakeholders and  cooperate with authorities to support effective tax systems. ",,,,0.8555
845,page 21 of ../pdf/orsted.pdf,"(39.68505859375, 245.7386016845703, 316.99627685546875, 363.009765625)",92,"Our progress • We continue to make efforts to strengthen our ‘Know your  counterparty’ screening programme, including updating  sanction risk procedures to mitigation, US and EU sanctions  exposure, and performance of risk-based due diligence of  business partners.  • In selected dominions, we have introduced country-specific  compliance procedures to supplement our policy on good  business conduct.  • We have adopted a new global policy to mitigate the risk  of conflict of interests among our employees. • The number of substantiated whistle-blower cases  increased this year, and we are following up on this  development.   ",['SDG_17'],,['SDG_17'],0.7096
846,page 21 of ../pdf/orsted.pdf,"(331.6550598144531, 245.80877685546875, 530.3071899414062, 399.03900146484375)",127,• We have developed a project to strengthen our  implementation of the UN Guiding Principles on Business  and Human Rights. This includes strengthening our human  rights policy commitment in our own operations and our  local community engagement programme. • We have continued to implement our anti-sexual  harassment campaign for vessel suppliers and have held  meetings with relevant suppliers to understand their  approach.   • We have developed our ESG reporting set-up to better  reflect all supplier-faced due diligence activities.  • We have identified and prioritised minerals and metals  in our supply chain where salient human rights and  environmental risks are greatest.  • We have identified workers in dormitories during COVID-19  as a key risk and have initiated dialogue with selected  suppliers in Singapore on how they manage this. ,['SDG_17'],,['SDG_17'],0.9118
847,page 21 of ../pdf/orsted.pdf,"(651.97509765625, 245.7949981689453, 931.4559936523438, 372.06817626953125)",99,"Our progress • We have established a Global Information Security  Management function that governs and manages global  policies and processes, quantifies security risks, and provides  support for the entire organisation. • We have established a Global Defence Function that  detects and responds to information and cyber security  incidents. • We are managing an information security programme that  drives various security enhancements and risk mitigation  initiatives for information and operational technologies. • Via ongoing phishing simulations and communications  and customised awareness events for certain employee  groups, we have carried out global awareness campaigns  to promote safe behaviour in the workplace. ",,,,0.9601
848,page 21 of ../pdf/orsted.pdf,"(943.9451293945312, 245.8721923828125, 1142.248291015625, 408.10443115234375)",166,"• We have enhanced our reporting of tax practices in the  Annual report, inspired by the new GRI indicator, GRI207. • We have participated in dialogue with the Danish  Parliament on the implementation of new CFC rules, with  OECD on CBC Reporting, with BIAC on Pillar II, and with  various NGOs in the Tax Dialogue Framework. • We have operationalised our tax policy in a tax strategy. • We have a dispute with the Danish Tax Agency relating  to the taxation of two offshore wind farms in the UK.  Ørsted has taken steps to ensure that the two involved tax  authorities will initiate negotiations and, if needed, defer  the case to arbitration to avoid double taxation of Ørsted.  See the Annual report, page 12, for more details. • We were ranked the best company in Denmark on tax  transparency and governance by the Danish financial  magazine Økonomisk Ugebrev.  • Our in-house tax department was ranked the best in-house  tax team in Europe by International Tax Review. ",['SDG_16'],,['SDG_16'],0.8442
849,page 21 of ../pdf/orsted.pdf,"(39.692138671875, 418.6324157714844, 318.4102783203125, 445.8834533691406)",28,Actions to become future-fit We will continuously strive to improve our compliance set-up  to meet regulatory obligations and align with best practice in  the countries where we operate. ,,,,0.7964
850,page 21 of ../pdf/orsted.pdf,"(331.662109375, 418.6884460449219, 524.9594116210938, 454.8924865722656)",36,"To improve our adherence to the UN Guiding Principles,  we will implement our human rights project as well as our  minerals and metals project developing actions to mitigate  the negative impacts of sourcing minerals and metals. ",,,,0.0772
851,page 21 of ../pdf/orsted.pdf,"(651.97509765625, 418.646484375, 925.310302734375, 463.90155029296875)",46,"Actions to become future-fit To be equipped for an ever-changing cyber landscape, we  are driving four strategic themes to improve current security  levels: (i) Anchor scalable security governance (ii) embed a  security mind-set, (iii) advance security operations, detection  and response, and (iv) enhance global business resiliency. ",,,,0.8885
852,page 21 of ../pdf/orsted.pdf,"(943.9451293945312, 418.7025451660156, 1142.17041015625, 445.9045715332031)",20,"To meet increasing compliance and reporting requirements,  we will maintain focus on transparency and accountability in  tax payments and reporting. ",,,,0.0
853,page 21 of ../pdf/orsted.pdf,"(39.692138671875, 474.4295654296875, 307.47698974609375, 528.6866455078125)",47,"Our governance The Board of Directors has approved our Good Business  Conduct Policy. A Compliance Committee, comprised of  our Executive Board and compliance officers, oversees the  implementation compliance programme and activities.  Accountability for the policy lies with our Chief Executive  Officer, as risk owner and risk responsible.  ",,,,0.25
854,page 21 of ../pdf/orsted.pdf,"(331.662109375, 474.48565673828125, 525.4219360351562, 528.6937255859375)",44,"Accountability lies with the Head of Group Stakeholder  Relations, who also chairs the Responsible Business  Partners Programme (RPP) Steering Committee. The  Committee has approved our Code of Conduct for business  partners. Implementation is carried out by our RPP team in  collaboration with procurement professionals. ",,,,0.3182
855,page 21 of ../pdf/orsted.pdf,"(651.97509765625, 474.4437255859375, 930.7921142578125, 528.7008056640625)",52,Our governance Accountability lies with the Chief Information Security Officer  as per the risk appetite of the Executive Committee. The  Audit & Risk Committee monitors and performs supervision of  key security indicators and the risk exposure. The Information  Security Board endorses the security strategy and is an  important liaison across the organisation. ,,,,0.5719
856,page 21 of ../pdf/orsted.pdf,"(943.9451293945312, 474.49981689453125, 1140.5184326171875, 501.70184326171875)",26,Our Board of Directors has approved the Responsible tax  policy. Accountability lies with the CFO. Our global tax team  manages the daily implementation of the policy. ,,,,0.3182
858,page 21 of ../pdf/orsted.pdf,"(331.6621398925781, 539.2848510742188, 486.10308837890625, 566.4868774414062)",21,• Ørsted Code of Conduct for business partners • UK Modern Slavery Act statement 2019  • ESG performance report: Section 4.5 ,['SDG_8'],,['SDG_8'],-0.7003
859,page 21 of ../pdf/orsted.pdf,"(651.982177734375, 539.2428588867188, 1067.6983642578125, 566.493896484375)",27,"Policy and link to  more information • N/A • Ørsted Global tax policy  • ESG performance report: Section 4.4 • Annual report, pages 37, 38, and 70 ",,,,0.0
861,page 21 of ../pdf/orsted.pdf,"(117.65121459960938, 577.077880859375, 308.6041259765625, 613.2818603515625)",27,"• Anti-corruption regulations in the countries where we  operate, including the UK Bribery Act and the US Foreign  Corrupt Practices Act. • OECD Guidelines for Multinational Enterprises ",['SDG_16'],,['SDG_16'],0.0
862,page 21 of ../pdf/orsted.pdf,"(331.6692199707031, 577.0848388671875, 529.69140625, 622.2908935546875)",35,"• UN Guiding Principle on Business and Human Rights, OECD  Guidelines for Multinational Enterprises, IFC Performance  Standards, and ILO Core Conventions • UK Modern Slavery Act and UK Bribery Act  • Wind Europe Industry Principles ","['SDG_8', 'SDG_16']",,"['SDG_16', 'SDG_8']",-0.7003
864,page 21 of ../pdf/orsted.pdf,"(729.9412841796875, 577.098876953125, 931.4843139648438, 613.3028564453125)",31,"• International standards, NIST 800-53 & 800-82, ISO 27001  & 27002, and IEC 62443. • Regulatory requirements in the countries where we operate,  including EU NIS, UK NIS, and NERC CIP. ",,,,0.0
867,page 21 of ../pdf/orsted.pdf,"(117.65829467773438, 632.8887939453125, 475.2042236328125, 660.0908203125)",23,• Confederation of Danish Industry’s Anti-Corruption Working  Group • Wind Europe Sustainability Working Group • Danish Initiative for Ethical Trade • Better Coal ,"['SDG_9', 'SDG_16']",,"['SDG_16', 'SDG_9']",0.7351
871,page 21 of ../pdf/orsted.pdf,"(39.71337890625, 670.6327514648438, 525.6036987304688, 697.8837890625)",42,"SDG contribution 16.5: We strive to tackle corruption and bribery through due  diligence, training, compliance, and misconduct reporting. 8.7, 8.8, and 16.5: We seek to minimise potential negative  impacts on labour rights, modern slavery, safety, corruption,  and bribery in our supply chains. ","['SDG_8', 'SDG_16']",,"['SDG_16', 'SDG_8']",-0.7717
878,page 21 of ../pdf/orsted.pdf,"(729.9483642578125, 708.4118041992188, 1122.2205810546875, 726.9407958984375)",21,We carry out ongoing global campaigns   for safe behaviour in the workplace. Global corporate income tax paid in 2020 (DKK billion) ,,,,0.4404
882,page 22 of ../pdf/orsted.pdf,"(48.18899917602539, 318.58721923828125, 341.97186279296875, 347.79119873046875)",27,"Supervises the integrity of the sustainability reporting, its presentation hereof in the annual  report, and the internal control system for ESG data.  Approves the ESG performance report. ",['SDG_9'],,['SDG_9'],0.6486
886,page 22 of ../pdf/orsted.pdf,"(48.18899917602539, 191.90716552734375, 364.76318359375, 211.108154296875)",24,Approves the sustainability targets in our corporate strategy and monitors that they are achieved. Approves our top sustainability themes and our annual sustainability report. ,"['SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9']",0.7351
892,page 22 of ../pdf/orsted.pdf,"(48.18899917602539, 750.9012451171875, 514.8780517578125, 770.1022338867188)",23,"Ensure progress by developing policies and procedures for each programme, setting targets, defining and measuring performance indicators, and  managing and reporting on performance. ",,,,0.6597
896,page 22 of ../pdf/orsted.pdf,"(48.18899917602539, 453.55859375, 491.15447998046875, 482.7625732421875)",33,Approves portfolio of sustainability programmes. Assigns accountability for programmes at executive level. Proposes the sustainability programme targets that are part of our corporate strategy to the Board and monitors that they are achieved. ,['SDG_9'],,['SDG_9'],0.4019
900,page 22 of ../pdf/orsted.pdf,"(48.18899917602539, 586.929931640625, 185.65431213378906, 626.1369018554688)",23,"Monitors our compliance with laws, rules,  standards, and internal codes of conduct  that apply to our business areas, including  the field of sustainability. ",['SDG_9'],,['SDG_9'],0.0
904,page 22 of ../pdf/orsted.pdf,"(218.14309692382812, 586.929931640625, 361.5589904785156, 646.1429443359375)",28,"Oversees our Sustainability Commitment,  approves our sustainability themes analysis,  reviews our sustainability strategy, provides  recommendations for programme portfolio,  monitors performance of programmes, and  approves our ESG data set.  ",['SDG_9'],,['SDG_9'],0.7906
908,page 22 of ../pdf/orsted.pdf,"(388.0971984863281, 586.929931640625, 529.2171020507812, 636.139892578125)",28,"Oversees that we live up to our strategic  priorities in terms of quality, health, safety,  and environment (QHSE), reviews our QHSE  strategy, and monitors performance of  QHSE programmes. ",['SDG_9'],,['SDG_9'],0.4215
920,page 22 of ../pdf/orsted.pdf,"(822.9922485351562, 555.0512084960938, 1006.1674194335938, 582.2532348632812)",20,Ørsted awarded the highest possible CDP rating for two  consecutive years and recognised as a global leader on  climate action. ,['SDG_13'],,['SDG_13'],0.4019
922,page 22 of ../pdf/orsted.pdf,"(822.9922485351562, 770.9942626953125, 1003.1994018554688, 798.1962280273438)",21,Ørsted ranked the most influential electric utility  company in the world by World Benchmarking Alliance  for contributing to a low-carbon economy. ,,,,0.4927
925,page 22 of ../pdf/orsted.pdf,"(822.9921264648438, 170.7716064453125, 997.92138671875, 206.97564697265625)",36,"Member of the action platform 'Business Ambition for  Climate and Health'. Through this platform, we aim to  serve as a catalyst for enhancing action to meet the  ambitions of the Paris Agreement and the UN SDGs. ",['SDG_13'],,['SDG_13'],0.4939
926,page 22 of ../pdf/orsted.pdf,"(822.9921264648438, 215.774658203125, 1005.29931640625, 260.980712890625)",39,"Member of the action platform 'Sustainable Ocean  Business'. Through this platform, we aim to contribute  to ensuring that an accelerated use of ocean-based  solutions takes place sustainably to meet the ambitions  of the Paris Agreement and the UN SDGs. ",['SDG_9'],,['SDG_9'],0.7184
