id,link,title,text length,text
192,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,168,"Australia Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: AUSTRALIAN TAXATION OFFICE – 2,261,769 – – – – 2,261,769 BANANA SHIRE COUNCIL – – – – 135,179 – 135,179 DEPARTMENT OF INDUSTRY – – 66,600,438 – – – 66,600,438 DEPARTMENT OF ENVIRONMENT AND SCIENCE – – – – 1,327,294 – 1,327,294 WESTERN DOWNS REGIONAL COUNCIL – – – – 11,142,788 1,692,530 12,835,318 OFFICE OF STATE REVENUE – – 1,111,347 – – – 1,111,347 DEPARTMENT OF NATURAL RESOURCES AND MINES – – – – 665,245 – 665,245 RESOURCES SAFETY AND HEALTH QUEENSLAND – – – – 1,312,096 – 1,312,096 Total – 2,261,769 67,711,786 – 14,582,602 1,692,530 86,248,685 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: NORTH WEST SHELF – – 66,600,438 – – – 66,600,438 QGC PROJECT – – 1,111,347 – 14,582,602 1,692,530 17,386,479 Entity level payment: SHELL AUSTRALIA PTY LTD – 2,261,769 – – – – 2,261,769 Total – 2,261,769 67,711,786 – 14,582,602 1,692,530 86,248,685"
196,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,135,"Egypt Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: EGYPTIAN GENERAL PETROLEUM CORPORATION – 34,744,632 – 14,998,260 – – 49,742,892 EGYPTIAN NATURAL GAS HOLDING COMPANY – – – – 240,000 – 240,000 Total – 34,744,632 – 14,998,260 240,000 – 49,982,892 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: BADR EL-DIN (BED) – 9,196,598 – – – – 9,196,598 OBAIYED – 16,694,476 – – – – 16,694,476 EGYPT OFFSHORE EXPLORATION – – – 11,473,264 240,000 – 11,713,264 NORTH EAST ABU GHARADIG (NEAG) – 8,844,109 – – – – 8,844,109 Entity level payment: SHELL EGYPT N.V. – 275,102 – 3,524,996 – – 3,800,098 BG EGYPT SA – EGYPT BRANCH – -265,653 – – – – -265,653 Total – 34,744,632 – 14,998,260 240,000 – 49,982,892"
200,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,157,"Nigeria Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: NIGER DELTA DEVELOPMENT COMMISSION - – – – 73,419,624 – 73,419,624 NIGERIAN NATIONAL PETROLEUM CORPORATION 2,277,898,173 [A] – – – – – 2,277,898,173 DEPARTMENT OF PETROLEUM RESOURCES – – 446,926,575 [B] – 4,580,718 – 451,507,293 FEDERAL INLAND REVENUE SERVICE – 440,398,429 [C] – – – – 440,398,429 Total 2,277,898,173 440,398,429 446,926,575 – 78,000,342 – 3,243,223,518 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: PSC 1993 (OPL212/OML118, OPL219/OML135) 107,694,184 [D] 175,101,894 [E] 212,267,787 [F] – 27,212,110 – 522,275,975 PSC 1993 (OML133) – 107,020,325 [G] – – – – 107,020,325 WEST ASSET 929,096,440 [H] – – – – – 929,096,440 CENTRAL EAST ASSET 1,241,107,549 [I] – – – – – 1,241,107,549 Entity level payment: THE SHELL PETROLEUM DEVELOPMENT COMPANY OF NIGERIA LIMITED – 158,276,210 234,658,788 – 50,788,232 – 443,723,229 Total 2,277,898,173 440,398,429 446,926,575 – 78,000,342 – 3,243,223,518"
222,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,92,"Tunisia Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: ENTERPRISE TUNISIENNE D'ACTIVITES PETROLIERES – – 2,582,264 [A] – – – 2,582,264 MONSIEUR LE RECEVEUR DES FINANCES DU LAC – 33,277,974 18,976,849 – – – 52,254,823 Total – 33,277,974 21,559,113 – – – 54,837,087 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: HASDRUBAL CONCESSION – 15,869,421 6,555,163 [B] – – – 22,424,584 MISKAR CONCESSION – 17,408,553 15,003,950 [C] – – – 32,412,503 Total – 33,277,974 21,559,113 – – – 54,837,087"
232,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,209,"Canada Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: GOVERNMENT OF ALBERTA – – 23,051,086 – – – 23,051,086 MUNICIPAL DISTRICT OF GREENVIEW – – – – 479,304 – 479,304 PROVINCIAL TREASURER OF ALBERTA – -927,750 – – 1,229,493 – 301,743 RECEIVER GENERAL FOR CANADA – -1,773,560 -14,941,024 – – – -16,714,585 MINISTRY OF EMPLOYMENT AND INVESTMENT – – – – 691,242 – 691,242 MINISTER OF FINANCE (BC) – – 6,250,506 – 551,897 – 6,802,403 ALBERTA ENERGY REGULATOR – – – – 584,950 – 584,950 Total – -2,701,310 14,360,567 – 3,536,885 – 15,196,142 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: ATHABASCA OIL SANDS – -927,750 – – – – -927,750 FOOTHILLS – – 12,240,084 – – – 12,240,084 GREATER DEEP BASIN – – 12,908,832 – 815,691 – 13,724,524 GROUNDBIRCH – – 6,250,506 – 1,243,139 – 7,493,645 INSITU – – 272,041 – – – 272,041 SABLE DEEPWATER – – -17,310,894 – – – -17,310,894 Entity level payment: SHELL CANADA ENERGY – – – – 1,478,054 – 1,478,054 SHELL CANADA BROS INC – -3,104,475 – – – – -3,104,475 SHELL CANADA LIMITED – 1,330,914 – – – – 1,330,914 Total – -2,701,310 14,360,567 – 3,536,885 – 15,196,142"
236,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,21,Mexico Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: FONDO MEXICANO DEL PETROLEO PARA
238,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,71,"LA ESTABILIZACION Y EL DESARROLLO – – – – 15,433,767 – 15,433,767 SERVICIO DE ADMINISTRACION TRIBUTARIA – – – – 20,130,823 – 20,130,823 Total – – – – 35,564,591 – 35,564,591 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Entity level payment: SHELL EXPLORACIÓN Y EXTRACCIÓN DE MÉXICO, S.A. DE C.V. – – – – 35,564,591 – 35,564,591 Total – – – – 35,564,591 – 35,564,591"
242,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,204,"United States Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: United States OFFICE OF NATURAL RESOURCES REVENUE – – 531,873,362 – 42,585,662 – 574,459,023 Alaska DIVISION OF OIL AND GAS – – – – 243,408 – 243,408 Louisiana STATE OF LOUISIANA – 417,878 – – – – 417,878 Pennsylvania COMMONWEALTH OF PENNSYLVANIA – – – – 5,184,207 – 5,184,207 Texas STATE OF TEXAS – 53,370,039 80,614,748 – – – 133,984,787 THE UNIVERSITY OF TEXAS SYSTEM – – – – 357,239 – 357,239 TEXAS A&M UNIVERSITY SYSTEM – – 446,311 – – – 446,311 Total – 53,787,917 612,934,421 – 48,370,516 – 715,092,854 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: ALASKA EXPLORATION – – – – 243,408 – 243,408 APPALACHIA – – – – 5,184,207 – 5,184,207 GOM (CENTRAL) – – 467,576,809 – 184,320 – 467,761,129 GOM (WEST) – – 64,296,552 – – – 64,296,552 GOM EXPLORATION – – – – 42,401,342 – 42,401,342 PERMIAN – 52,525,546 81,061,059 – 357,239 – 133,943,844 Entity level payment: SWEPI LP – 1,448,286 – – – – 1,448,286 SHELL OFFSHORE INC. – -185,915 – – – – -185,915 Total – 53,787,917 612,934,421 – 48,370,516 – 715,092,854"
246,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,97,"Argentina Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: GAS Y PETROLEO DEL NEUQUEN S.A. – – – – 146,055 – 146,055 PROVINCIA DE SALTA – – 2,636,402 – – – 2,636,402 PROVINCIA DEL NEUQUEN – – 19,209,717 – 313,401 – 19,523,118 Total – – 21,846,119 – 459,455 – 22,305,574 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: ACAMBUCO – – 2,636,402 – – – 2,636,402 ARGENTINA UNCONVENTIONAL PROJECTS – – 19,209,717 – 459,455 – 19,669,172 Total – – 21,846,119 – 459,455 – 22,305,574"
250,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,66,"Bolivia Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: NATIONAL OIL COMPANY OF BOLIVIA – – – – 1,574,770 – 1,574,770 Total – – – – 1,574,770 – 1,574,770 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: HUACARETA – – – – 1,574,770 – 1,574,770 Total – – – – 1,574,770 – 1,574,770"
254,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,51,"Brazil Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: MINISTERIO DA FAZENDA – – 550,812,951 – 985,113,310 – 1,535,926,262 PRÉ-SAL PETRÓLEO SA 12,138,272 [A] – – – – – 12,138,272 PETRÓLEO BRASILEIRO SA – – – – 739,324 – 739,324 SECRETARIA DA RECEITA FEDERAL"
256,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,102,"DO BRASIL – 8,035,627 – – – – 8,035,627 Total 12,138,272 8,035,627 550,812,951 – 985,852,635 – 1,556,839,485 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: BASIN EXPLORATION PROJECTS – – – – 739,324 – 739,324 BC-10 – – 24,739,055 – – – 24,739,055 BIJUPIRA AND SALEMA – – 8,104,636 – – – 8,104,636 BM-S-9, BM-S-9A, BM-S-11, BM-S-11A AND ENTORNO DE SAPINHOA – – 506,218,983 – 985,113,310 – 1,491,332,293 LIBRA PSC 12,138,272 [B] 11,750,278 23,888,549 Entity level payment: SHELL BRASIL PETROLEO LTDA – 8,035,627 – – – – 8,035,627 Total 12,138,272 8,035,627 550,812,951 – 985,852,635 – 1,556,839,485"
264,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,132,"Trinidad and Tobago Government Reports (in USD) [1] Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Governments: BOARD OF INLAND REVENUE – 13,790,525 – – – – 13,790,525 PERMANENT SECRETARY MINISTRY OF ENERGY 62,884,045 113,477 2,284,658 – 9,501,505 – 74,783,685 Total 62,884,045 13,904,002 2,284,658 – 9,501,505 – 88,574,210 Project Reports (in USD) Production Entitlement Taxes Royalties Bonuses Fees Infrastructure Improvements Total Projects: BLOCK 5C, 5D AND 6D – – – – 2,653,448 – 2,653,448 BLOCK 6B 55,874,429 – – – 1,684,458 – 57,558,887 CENTRAL BLOCK – 13,904,002 2,284,658 – 713,613 – 16,902,273 NORTH COAST MARINE AREA 1 (NCMA1) 7,009,616 – – – 1,796,955 – 8,806,572 Entity level payment: BG INTERNATIONAL LIMITED – TRINIDAD AND TOBAGO BRANCH – – – – 2,653,030 – 2,653,030 Total 62,884,045 13,904,002 2,284,658 – 9,501,505 – 88,574,210"
270,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,153,"The companies in which Royal Dutch Shell plc directly and indirectly owns investments are separate legal entities. In this Report “Shell”, “Shell group” and “Royal Dutch Shell” are sometimes used for convenience where references are made to Royal Dutch Shell plc and its subsidiaries in general. Likewise, the words “we”, “us” and “our” are also used to refer to subsidiaries in general or to those who work for them. These expressions are also used where no useful purpose is served by identifying the particular company or companies. “Subsidiaries “, “Shell subsidiaries”, and “Shell companies” as used in this Report refer to companies over which Royal Dutch Shell plc either directly or indirectly has control. Entities and unincorporated arrangements over which Shell has joint control are generally referred to as “joint ventures” and “joint operations” respectively. Entities over which Shell has significant influence but neither control nor joint control are referred to as “associates”."
272,https://finance.yahoo.com/news/royal-dutch-shell-plc-report-090000632.html,ROYAL DUTCH SHELL PLC – REPORT ON PAYMENTS TO GOVERNMENT FOR THE YEAR 2020,31,"The term “Shell interest” is used for convenience to indicate the direct and/or indirect ownership interest held by Shell in a venture, partnership or company, after exclusion of all third-party interest."
279,https://renewablesnow.com/news/shell-buying-vattenfalls-stake-in-108-mw-dutch-offshore-wind-jv-736374/,Shell buying Vattenfall's stake in 108-MW Dutch offshore wind JV,33,"March 31 (Renewables Now) - Anglo-Dutch oil major Royal Dutch Shell Plc (AMS,LON:RDSA) is buying Vattenfall’s 50% interest in the company behind the 108-MW Egmond aan Zee offshore wind farm in the Netherlands."
281,https://renewablesnow.com/news/shell-buying-vattenfalls-stake-in-108-mw-dutch-offshore-wind-jv-736374/,Shell buying Vattenfall's stake in 108-MW Dutch offshore wind JV,40,Shell announced its plan to acquire the 50% it does not own in the NoordzeeWind CV joint venture (JV) with the Swedish utility in a press release on Monday. The move will make it the sole owner of the vehicle.
