id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
225,page 9 of ../pdf/shell.pdf,"(267.8739929199219, 604.4027709960938, 402.6690368652344, 654.9797973632812)",27,Our Upstream and Integrated Gas GHG intensity was 0.159 tonnes CO2 equivalent per tonne of hydrocarbon production available for sale in 2020 compared with 0.168 in 2019. ,,,,0.0
234,page 10 of ../pdf/shell.pdf,"(138.89797973632812, 163.00579833984375, 239.9359893798828, 213.5828094482422)",21,"For our refineries, reduce GHG intensity to 1.02 tonnes or below of CO2 equivalent per Solomon’s Utilised Equivalent Distillation Capacity (UEDC) ",,,,0.0
247,page 10 of ../pdf/shell.pdf,"(138.89801025390625, 319.726806640625, 250.60801696777344, 370.3038024902344)",21,"For our chemical plants, reduce GHG intensity to 0.96 tonnes or below of CO2 equivalent per tonne of high-value petrochemicals produced. ",,,,0.0
254,page 10 of ../pdf/shell.pdf,"(267.8739929199219, 393.768798828125, 407.5099792480469, 434.3457946777344)",21,Chemical GHG intensity was 0.98 tonnes CO2 equivalent per tonne of high-value chemicals produced in 2020 compared with 1.04 in 2019. ,,,,0.0
265,page 10 of ../pdf/shell.pdf,"(267.8739929199219, 562.6707763671875, 400.1180725097656, 633.247802734375)",40,"There were 69 operational hydrocarbon spills in 2020 compared with 67 in 2019. The volume of operational spills of oil and oil products in 2020 was 0.4 thousand tonnes, an increase from 0.2 thousand tonnes in 2019 (see Environmental performance). ",,,,0.3182
266,page 10 of ../pdf/shell.pdf,"(421.52301025390625, 467.44677734375, 532.0039672851562, 518.0238037109375)",25,▪ Continue to learn from incidents with spills to improve the reliability of our facilities and further reduce the number and volume of operational spills. ,['SDG_9'],,['SDG_9'],0.4939
276,page 11 of ../pdf/shell.pdf,"(139.4759979248047, 163.00579833984375, 264.0970153808594, 203.5828094482422)",20,▪ Introduce our new online community feedback tool to help us manage the reporting and tracking of feedback more efficiently. ,,,,0.6901
277,page 11 of ../pdf/shell.pdf,"(139.4759979248047, 206.00579833984375, 258.6579284667969, 256.5827941894531)",21,"▪ Implement action plans related to community feedback mechanisms (CFM) at priority sites, to enable a proactive approach to managing feedback. ",,,,0.4215
279,page 11 of ../pdf/shell.pdf,"(276.4840087890625, 143.00579833984375, 400.7200927734375, 203.5828094482422)",30,"▪ The roll-out of our new community feedback tool enabled a 66% increase in reported feedback. We received a wide range of comments, including complaints, questions, requests and positive feedback. ",,,,0.4939
280,page 11 of ../pdf/shell.pdf,"(276.4840087890625, 206.00579833984375, 396.19805908203125, 266.5827941894531)",29,▪ We supported the implementation of CFM improvement plans at 14 sites. This was based on an assessment informed by the UN Guiding Principles for Business and Human Rights. ,,,,0.6486
281,page 11 of ../pdf/shell.pdf,"(276.4840087890625, 269.00579833984375, 397.1080322265625, 309.5827941894531)",22,▪ We also developed a guide to help sites to make their CFMs effective and to address the needs of local communities. ,,,,0.7003
291,page 12 of ../pdf/shell.pdf,"(56.69300079345703, 96.11577606201172, 298.6290283203125, 168.05978393554688)",52,"SUSTAINABILITY GOVERNANCE We have clear and effective governance structures throughout Shell, along with performance standards and other controls. These include the Shell General Business Principles, our Code of Conduct, and our Health, Safety, Security, Environment and Social Performance (HSSE & SP) standards. They influence the decisions made and actions taken across Shell. ","['SDG_9', 'SDG_15']",,"['SDG_9', 'SDG_15']",0.872
292,page 12 of ../pdf/shell.pdf,"(56.69300079345703, 176.56378173828125, 294.68499755859375, 218.05978393554688)",32,"Royal Dutch Shell plc’s Chief Executive Officer and the Executive Committee hold overall accountability for sustainability within Shell, supported by the Executive Vice President for Safety and Environment and other senior managers. ","['SDG_9', 'SDG_15']",,"['SDG_9', 'SDG_15']",0.6249
293,page 12 of ../pdf/shell.pdf,"(56.69300079345703, 226.11578369140625, 294.63702392578125, 288.0597839355469)",54,"Safety, Environment and Sustainability Committee The Safety, Environment and Sustainability Committee (SESCo) is one of four standing committees of the Board of Directors of Royal Dutch Shell plc. The overall role of SESCo is to review the practices and performance of Shell, primarily with respect to safety, environment including climate change, and broader sustainability. ","['SDG_9', 'SDG_13', 'SDG_15']",,"['SDG_9', 'SDG_15', 'SDG_13']",0.8885
294,page 12 of ../pdf/shell.pdf,"(56.69300079345703, 296.56378173828125, 295.94097900390625, 368.0597839355469)",64,"SESCo meets regularly to review and discuss a wide range of topics. These include the safe and responsible operation of Shell’s facilities, environmental protection and greenhouse gas emissions, significant incidents that impact safety and environmental performance, progress towards Shell’s climate targets, and energy transition. The committee also endorses Shell’s annual HSSE & SP assurance plan and reviews execution of the plan and audit outcomes. ",['SDG_13'],,['SDG_13'],0.9477
295,page 12 of ../pdf/shell.pdf,"(56.69300079345703, 376.56378173828125, 295.7330017089844, 438.0597839355469)",43,The committee assesses Shell’s overall sustainability performance and provides input to Shell’s annual reporting and disclosures on sustainability. SESCo also advises the Remuneration Committee on metrics relating to sustainable development and energy transition that apply to the Executive Committee scorecard and incentive programme. ,['SDG_9'],,['SDG_9'],0.5574
296,page 12 of ../pdf/shell.pdf,"(56.69300079345703, 446.56378173828125, 298.8769836425781, 508.0597839355469)",53,"SESCo reviews and considers external stakeholder perspectives in relation to Shell’s business, as well as how Shell addresses issues of public concern that could affect its reputation and licence to operate. Examples include plastic waste, methane emissions, human rights, the UN Sustainable Development Goals, and access to energy in low- and middle-income countries. ","['SDG_7', 'SDG_9']",['SDG_16'],"['SDG_7', 'SDG_9', 'SDG_16']",-0.1779
297,page 12 of ../pdf/shell.pdf,"(56.69300079345703, 516.5637817382812, 297.4210205078125, 578.0597534179688)",54,"In 2020, the committee held five meetings, two in person and three by videoconference, due to COVID-19 restrictions. The topics discussed in greater depth included personal and process safety, Shell’s climate targets and the energy transition, and remuneration metrics and targets. SESCo reviewed Shell companies’ operations and the challenges faced in Nigeria and Brazil. ",,,,0.7717
298,page 12 of ../pdf/shell.pdf,"(56.69300079345703, 586.5637817382812, 292.53302001953125, 638.0597534179688)",45,"Together with the Audit Committee and Chief Ethics and Compliance Officer, SESCo reviewed the controls and procedures for managing changes to Shell’s portfolio. The SESCo Chair also held several meetings with senior leaders to discuss specific topics including new fuels, carbon emissions reduction and decommissioning. ",,,,0.0
301,page 12 of ../pdf/shell.pdf,"(321.73199462890625, 207.8577880859375, 541.27587890625, 269.3537902832031)",44,"“In 2020, we focused on the areas of most strategic importance to Shell, in line with our updated terms of reference. This allowed the committee to oversee effectively and thoroughly Shell’s practices and performance related to safety, environment including climate change, and broader sustainability. ","['SDG_9', 'SDG_13', 'SDG_15']",,"['SDG_9', 'SDG_15', 'SDG_13']",0.8773
302,page 12 of ../pdf/shell.pdf,"(321.73199462890625, 277.8577880859375, 535.9318237304688, 329.3537902832031)",50,"“We are pleased that there were no fatalities in 2020 at Shell- operated ventures, the first year this has been achieved and a testament to Shell’s relentless focus on safety. We welcomed Shell’s refreshed approach to safety announced in 2020, with its emphasis on the human dimension of safety performance. ",,,,0.7783
303,page 12 of ../pdf/shell.pdf,"(321.73199462890625, 337.8577880859375, 538.8519897460938, 439.3537902832031)",84,"“The committee supported and contributed to Shell’s announcement in 2020 that it aims to become a net-zero emissions energy business by 2050, in step with society. We believe this again demonstrates Shell’s determination to play its full role in the energy transition. The committee has discussed in depth with management how Shell’s climate targets are being put into action through portfolio changes, the use of nature- based solutions, the development of carbon capture utilisation and storage, and through carbon reduction programmes at Shell-operated facilities. ",['SDG_13'],,['SDG_13'],0.8834
304,page 12 of ../pdf/shell.pdf,"(321.73199462890625, 447.8577880859375, 534.3480224609375, 499.3537902832031)",34,"“Following our review of remuneration with management, new safety and environment metrics will be introduced for 2021 along with increased weighting for these metrics and energy transition metrics, which should drive further performance improvements. ",['SDG_7'],,['SDG_7'],0.8074
305,page 12 of ../pdf/shell.pdf,"(321.73199462890625, 507.8577880859375, 539.8040161132812, 579.353759765625)",58,"“The committee closely monitored and strongly supported Shell’s response to the COVID-19 pandemic in terms of care for staff and communities, and the safe management of operations. The committee appreciated Shell’s rapid deployment of virtual working technology from the start of the pandemic to enable business continuity and to support continued HSSE & SP assurance activities across Shell. ",['SDG_3'],,['SDG_3'],0.9509
306,page 12 of ../pdf/shell.pdf,"(321.73199462890625, 587.8577880859375, 533.8760375976562, 629.353759765625)",36,"“The committee continued to review wider questions of public concern such as plastic waste, methane emissions and human rights. We look forward to resuming direct engagement with stakeholders once the COVID-19 restrictions come to an end.” ",,,,0.0516
